Date,Day,Meal_Type,Headcount,Weather,Is_Exam,Is_Holiday,Food_Prepared,Food_Consumed
2022-05-08,Sunday,Dinner,244,Sunny,0,1,128.08,119.89
2022-05-09,Monday,Breakfast,394,Sunny,0,0,104.1,92.22
2022-05-09,Monday,Lunch,430,Sunny,0,0,213.45,196.1
2022-05-09,Monday,Dinner,447,Sunny,0,0,268.61,237.18
2022-05-10,Tuesday,Breakfast,385,Sunny,0,0,119.66,104.94
2022-05-10,Tuesday,Lunch,437,Rainy,0,0,201.17,185.96
2022-05-10,Tuesday,Dinner,423,Sunny,0,0,267.67,225.88
2022-05-11,Wednesday,Breakfast,406,Sunny,0,0,116.97,107.19
2022-05-11,Wednesday,Lunch,438,Sunny,0,0,216.8,203.7
2022-05-11,Wednesday,Dinner,424,Sunny,0,0,231.89,215.67
2022-05-12,Thursday,Breakfast,432,Rainy,0,0,108.44,101.88
2022-05-12,Thursday,Lunch,384,Sunny,0,0,199.8,176.5
2022-05-12,Thursday,Dinner,398,Sunny,0,0,228.01,202.76
2022-05-13,Friday,Breakfast,449,Sunny,0,0,129.53,116.63
2022-05-13,Friday,Lunch,411,Rainy,0,0,230.23,192.07
2022-05-13,Friday,Dinner,391,Sunny,0,0,232.21,204.27
2022-05-14,Saturday,Breakfast,204,Sunny,0,1,55.38,46.77
2022-05-14,Saturday,Lunch,197,Sunny,0,1,92.45,83.8
2022-05-14,Saturday,Dinner,186,Sunny,0,1,99.41,84.96
2022-05-15,Sunday,Breakfast,201,Sunny,0,1,62.05,54.07
2022-05-15,Sunday,Lunch,227,Sunny,0,1,113.59,98.74
2022-05-15,Sunday,Dinner,269,Sunny,0,1,157.76,136.05
2022-05-16,Monday,Breakfast,413,Sunny,0,0,124.78,104.54
2022-05-16,Monday,Lunch,394,Sunny,0,0,188.43,166.7
2022-05-16,Monday,Dinner,389,Sunny,0,0,225.34,204.46
2022-05-17,Tuesday,Breakfast,427,Rainy,0,0,125.74,115.87
2022-05-17,Tuesday,Lunch,409,Sunny,0,0,240.4,202.18
2022-05-17,Tuesday,Dinner,418,Rainy,0,0,240.01,209.88
2022-05-18,Wednesday,Breakfast,388,Rainy,0,0,105.39,89.78
2022-05-18,Wednesday,Lunch,435,Rainy,0,0,194.54,177.59
2022-05-18,Wednesday,Dinner,400,Sunny,0,0,218.48,183.51
2022-05-19,Thursday,Breakfast,419,Sunny,0,0,114.6,102.59
2022-05-19,Thursday,Lunch,423,Sunny,0,0,232.02,206.32
2022-05-19,Thursday,Dinner,449,Rainy,0,0,251.49,211.41
2022-05-20,Friday,Breakfast,390,Rainy,0,0,112.46,95.17
2022-05-20,Friday,Lunch,441,Rainy,0,0,230.05,209.96
2022-05-20,Friday,Dinner,387,Sunny,0,0,208.77,180.87
2022-05-21,Saturday,Breakfast,211,Cold,0,1,63.64,54.24
2022-05-21,Saturday,Lunch,191,Rainy,0,1,104.69,93.22
2022-05-21,Saturday,Dinner,234,Rainy,0,1,123.11,109.39
2022-05-22,Sunday,Breakfast,215,Sunny,0,1,55.48,52.33
2022-05-22,Sunday,Lunch,182,Sunny,0,1,101.34,89.49
2022-05-22,Sunday,Dinner,266,Sunny,0,1,144.11,127.99
2022-05-23,Monday,Breakfast,412,Sunny,0,0,114.63,105.9
2022-05-23,Monday,Lunch,424,Sunny,0,0,188.03,177.52
2022-05-23,Monday,Dinner,435,Sunny,0,0,237.78,198.28
2022-05-24,Tuesday,Breakfast,386,Sunny,0,0,114.93,105.84
2022-05-24,Tuesday,Lunch,392,Sunny,0,0,180.5,169.46
2022-05-24,Tuesday,Dinner,429,Sunny,0,0,257.77,214.9
2022-05-25,Wednesday,Breakfast,437,Sunny,0,0,120.1,105.02
2022-05-25,Wednesday,Lunch,418,Sunny,0,0,206.09,174.21
2022-05-25,Wednesday,Dinner,412,Sunny,0,0,223.04,200.55
2022-05-26,Thursday,Breakfast,438,Rainy,0,0,121.36,115.4
2022-05-26,Thursday,Lunch,410,Sunny,0,0,181.6,166.76
2022-05-26,Thursday,Dinner,433,Sunny,0,0,235.97,218.03
2022-05-27,Friday,Breakfast,383,Sunny,0,0,122.71,104.86
2022-05-27,Friday,Lunch,447,Sunny,0,0,209.97,185.45
2022-05-27,Friday,Dinner,413,Rainy,0,0,213.3,189.9
2022-05-28,Saturday,Breakfast,193,Sunny,0,1,56.68,50.54
2022-05-28,Saturday,Lunch,213,Sunny,0,1,111.02,95.07
2022-05-28,Saturday,Dinner,260,Cold,0,1,150.84,137.46
2022-05-29,Sunday,Breakfast,241,Sunny,0,1,67.38,57.29
2022-05-29,Sunday,Lunch,183,Cold,0,1,93.62,81.72
2022-05-29,Sunday,Dinner,239,Rainy,0,1,140.21,122.77
2022-05-30,Monday,Breakfast,386,Sunny,0,0,104.17,89.75
2022-05-30,Monday,Lunch,417,Sunny,0,0,181.14,170.45
2022-05-30,Monday,Dinner,430,Sunny,0,0,206.75,196.56
2022-05-31,Tuesday,Breakfast,447,Rainy,0,0,118.72,108.47
2022-05-31,Tuesday,Lunch,406,Rainy,0,0,203.27,188.6
2022-05-31,Tuesday,Dinner,394,Sunny,0,0,236.8,203.32
2022-06-01,Wednesday,Breakfast,400,Sunny,0,0,109.53,91.64
2022-06-01,Wednesday,Lunch,402,Rainy,0,0,205.3,185.41
2022-06-01,Wednesday,Dinner,396,Sunny,0,0,236.21,202.55
2022-06-02,Thursday,Breakfast,425,Sunny,0,0,115.37,96.52
2022-06-02,Thursday,Lunch,436,Sunny,0,0,245.19,215.03
2022-06-02,Thursday,Dinner,421,Rainy,0,0,256.83,223.63
2022-06-03,Friday,Breakfast,391,Sunny,0,0,115.0,106.12
2022-06-03,Friday,Lunch,407,Sunny,0,0,206.61,180.93
2022-06-03,Friday,Dinner,446,Sunny,0,0,222.53,206.12
2022-06-04,Saturday,Breakfast,259,Sunny,0,1,72.66,61.98
2022-06-04,Saturday,Lunch,257,Rainy,0,1,136.35,125.34
2022-06-04,Saturday,Dinner,247,Sunny,0,1,152.97,131.95
2022-06-05,Sunday,Breakfast,249,Sunny,0,1,65.9,58.23
2022-06-05,Sunday,Lunch,268,Cold,0,1,117.77,109.58
2022-06-05,Sunday,Dinner,191,Rainy,0,1,109.9,101.57
2022-06-06,Monday,Breakfast,416,Rainy,0,0,123.13,108.84
2022-06-06,Monday,Lunch,422,Sunny,0,0,206.76,182.21
2022-06-06,Monday,Dinner,428,Rainy,0,0,255.92,219.83
2022-06-07,Tuesday,Breakfast,393,Sunny,0,0,96.32,88.61
2022-06-07,Tuesday,Lunch,431,Cold,0,0,198.06,178.4
2022-06-07,Tuesday,Dinner,436,Sunny,0,0,255.66,220.4
2022-06-08,Wednesday,Breakfast,424,Sunny,0,0,120.18,102.93
2022-06-08,Wednesday,Lunch,419,Sunny,0,0,209.36,198.39
2022-06-08,Wednesday,Dinner,432,Sunny,0,0,260.59,235.79
2022-06-09,Thursday,Breakfast,404,Sunny,0,0,114.69,97.07
2022-06-09,Thursday,Lunch,449,Sunny,0,0,231.63,199.97
2022-06-09,Thursday,Dinner,442,Sunny,0,0,240.4,216.21
2022-06-10,Friday,Breakfast,429,Sunny,0,0,121.17,109.82
2022-06-10,Friday,Lunch,436,Sunny,0,0,224.05,199.66
2022-06-10,Friday,Dinner,425,Sunny,0,0,244.88,215.9
2022-06-11,Saturday,Breakfast,230,Sunny,0,1,69.69,59.53
2022-06-11,Saturday,Lunch,204,Rainy,0,1,97.42,91.77
2022-06-11,Saturday,Dinner,185,Sunny,0,1,113.04,97.77
2022-06-12,Sunday,Breakfast,250,Sunny,0,1,66.2,61.75
2022-06-12,Sunday,Lunch,209,Sunny,0,1,93.48,86.31
2022-06-12,Sunday,Dinner,233,Rainy,0,1,152.45,128.11
2022-06-13,Monday,Breakfast,425,Sunny,0,0,127.46,109.14
2022-06-13,Monday,Lunch,390,Sunny,0,0,207.59,187.43
2022-06-13,Monday,Dinner,421,Sunny,0,0,217.8,197.22
2022-06-14,Tuesday,Breakfast,405,Sunny,0,0,107.62,91.61
2022-06-14,Tuesday,Lunch,400,Sunny,0,0,205.76,172.75
2022-06-14,Tuesday,Dinner,400,Sunny,0,0,252.8,214.91
2022-06-15,Wednesday,Breakfast,395,Rainy,0,0,109.91,97.92
2022-06-15,Wednesday,Lunch,391,Sunny,0,0,206.87,183.97
2022-06-15,Wednesday,Dinner,411,Rainy,0,0,232.39,216.41
2022-06-16,Thursday,Breakfast,423,Sunny,0,0,127.57,111.07
2022-06-16,Thursday,Lunch,447,Sunny,0,0,200.26,183.33
2022-06-16,Thursday,Dinner,400,Sunny,0,0,235.16,216.25
2022-06-17,Friday,Breakfast,400,Rainy,0,0,115.47,98.99
2022-06-17,Friday,Lunch,386,Sunny,0,0,166.86,157.5
2022-06-17,Friday,Dinner,443,Sunny,0,0,247.83,222.94
2022-06-18,Saturday,Breakfast,211,Rainy,0,1,54.85,47.71
2022-06-18,Saturday,Lunch,266,Sunny,0,1,137.69,130.16
2022-06-18,Saturday,Dinner,217,Sunny,0,1,135.89,113.51
2022-06-19,Sunday,Breakfast,203,Sunny,0,1,54.12,47.69
2022-06-19,Sunday,Lunch,221,Cold,0,1,112.02,101.61
2022-06-19,Sunday,Dinner,190,Sunny,0,1,97.65,89.78
2022-06-20,Monday,Breakfast,439,Sunny,0,0,117.67,110.26
2022-06-20,Monday,Lunch,440,Rainy,0,0,209.13,180.88
2022-06-20,Monday,Dinner,419,Sunny,0,0,233.24,207.75
2022-06-21,Tuesday,Breakfast,393,Cold,0,0,120.94,105.13
2022-06-21,Tuesday,Lunch,413,Sunny,0,0,216.7,191.46
2022-06-21,Tuesday,Dinner,386,Sunny,0,0,229.18,204.83
2022-06-22,Wednesday,Breakfast,386,Rainy,0,0,98.8,90.74
2022-06-22,Wednesday,Lunch,393,Sunny,0,0,209.71,185.93
2022-06-22,Wednesday,Dinner,396,Rainy,0,0,251.5,213.03
2022-06-23,Thursday,Breakfast,398,Sunny,0,0,127.25,109.15
2022-06-23,Thursday,Lunch,384,Sunny,0,0,203.52,171.55
2022-06-23,Thursday,Dinner,418,Sunny,0,0,221.1,192.51
2022-06-24,Friday,Breakfast,437,Sunny,0,0,137.71,115.27
2022-06-24,Friday,Lunch,396,Sunny,0,0,199.43,170.61
2022-06-24,Friday,Dinner,421,Sunny,0,0,247.44,223.04
2022-06-25,Saturday,Breakfast,262,Sunny,0,1,70.44,61.02
2022-06-25,Saturday,Lunch,251,Sunny,0,1,143.52,121.02
2022-06-25,Saturday,Dinner,204,Cold,0,1,102.27,94.67
2022-06-26,Sunday,Breakfast,196,Rainy,0,1,54.19,50.51
2022-06-26,Sunday,Lunch,219,Sunny,0,1,106.81,90.34
2022-06-26,Sunday,Dinner,252,Sunny,0,1,153.29,137.77
2022-06-27,Monday,Breakfast,448,Sunny,0,0,123.63,115.02
2022-06-27,Monday,Lunch,442,Sunny,0,0,195.08,185.46
2022-06-27,Monday,Dinner,420,Sunny,0,0,259.44,219.21
2022-06-28,Tuesday,Breakfast,387,Rainy,0,0,106.91,90.7
2022-06-28,Tuesday,Lunch,437,Sunny,0,0,224.83,204.92
2022-06-28,Tuesday,Dinner,414,Rainy,0,0,226.59,205.31
2022-06-29,Wednesday,Breakfast,415,Rainy,0,0,107.96,100.33
2022-06-29,Wednesday,Lunch,430,Rainy,0,0,193.35,178.04
2022-06-29,Wednesday,Dinner,392,Sunny,0,0,225.55,194.05
2022-06-30,Thursday,Breakfast,426,Sunny,0,0,121.57,103.36
2022-06-30,Thursday,Lunch,414,Cold,0,0,204.49,191.3
2022-06-30,Thursday,Dinner,428,Sunny,0,0,235.39,221.97
2022-07-01,Friday,Breakfast,394,Rainy,0,0,109.48,93.13
2022-07-01,Friday,Lunch,401,Sunny,0,0,211.25,187.46
2022-07-01,Friday,Dinner,403,Sunny,0,0,200.15,182.69
2022-07-02,Saturday,Breakfast,238,Cold,0,1,74.46,63.92
2022-07-02,Saturday,Lunch,250,Sunny,0,1,127.04,107.11
2022-07-02,Saturday,Dinner,240,Sunny,0,1,123.61,110.66
2022-07-03,Sunday,Breakfast,221,Rainy,0,1,61.74,55.77
2022-07-03,Sunday,Lunch,267,Sunny,0,1,124.95,118.29
2022-07-03,Sunday,Dinner,246,Cold,0,1,138.61,117.59
2022-07-04,Monday,Breakfast,402,Cold,0,0,123.63,105.6
2022-07-04,Monday,Lunch,383,Cold,0,0,197.4,180.16
2022-07-04,Monday,Dinner,438,Sunny,0,0,251.07,235.33
2022-07-05,Tuesday,Breakfast,429,Sunny,0,0,107.11,98.6
2022-07-05,Tuesday,Lunch,383,Sunny,0,0,188.63,165.5
2022-07-05,Tuesday,Dinner,402,Sunny,0,0,222.84,210.78
2022-07-06,Wednesday,Breakfast,443,Rainy,0,0,130.38,114.47
2022-07-06,Wednesday,Lunch,442,Sunny,0,0,197.8,182.15
2022-07-06,Wednesday,Dinner,436,Sunny,0,0,265.78,221.61
2022-07-07,Thursday,Breakfast,440,Sunny,0,0,117.94,100.4
2022-07-07,Thursday,Lunch,422,Sunny,0,0,207.0,174.47
2022-07-07,Thursday,Dinner,427,Rainy,0,0,260.86,229.68
2022-07-08,Friday,Breakfast,417,Sunny,0,0,112.0,100.43
2022-07-08,Friday,Lunch,434,Sunny,0,0,235.17,210.63
2022-07-08,Friday,Dinner,423,Sunny,0,0,248.85,215.38
2022-07-09,Saturday,Breakfast,201,Sunny,0,1,51.25,46.27
2022-07-09,Saturday,Lunch,223,Sunny,0,1,124.72,109.39
2022-07-09,Saturday,Dinner,246,Sunny,0,1,133.96,126.3
2022-07-10,Sunday,Breakfast,202,Sunny,0,1,53.07,50.22
2022-07-10,Sunday,Lunch,192,Sunny,0,1,103.98,94.55
2022-07-10,Sunday,Dinner,223,Sunny,0,1,124.47,113.97
2022-07-11,Monday,Breakfast,396,Sunny,0,0,93.77,89.21
2022-07-11,Monday,Lunch,397,Sunny,0,0,181.24,164.64
2022-07-11,Monday,Dinner,436,Sunny,0,0,239.1,218.55
2022-07-12,Tuesday,Breakfast,445,Sunny,0,0,116.61,102.06
2022-07-12,Tuesday,Lunch,390,Sunny,0,0,207.6,175.76
2022-07-12,Tuesday,Dinner,415,Rainy,0,0,243.84,227.95
2022-07-13,Wednesday,Breakfast,401,Sunny,0,0,109.7,98.68
2022-07-13,Wednesday,Lunch,443,Rainy,0,0,223.28,203.65
2022-07-13,Wednesday,Dinner,438,Cold,0,0,244.78,233.07
2022-07-14,Thursday,Breakfast,425,Sunny,0,0,107.06,101.1
2022-07-14,Thursday,Lunch,423,Sunny,0,0,194.57,175.67
2022-07-14,Thursday,Dinner,413,Sunny,0,0,212.39,190.85
2022-07-15,Friday,Breakfast,433,Sunny,0,0,109.39,99.16
2022-07-15,Friday,Lunch,446,Sunny,0,0,229.55,207.87
2022-07-15,Friday,Dinner,422,Sunny,0,0,257.27,216.74
2022-07-16,Saturday,Breakfast,235,Rainy,0,1,65.56,61.38
2022-07-16,Saturday,Lunch,261,Sunny,0,1,126.68,118.25
2022-07-16,Saturday,Dinner,181,Sunny,0,1,97.46,86.79
2022-07-17,Sunday,Breakfast,231,Sunny,0,1,60.54,53.4
2022-07-17,Sunday,Lunch,210,Rainy,0,1,114.6,97.38
2022-07-17,Sunday,Dinner,242,Sunny,0,1,136.62,125.19
2022-07-18,Monday,Breakfast,403,Rainy,0,0,116.59,99.67
2022-07-18,Monday,Lunch,438,Rainy,0,0,238.0,213.52
2022-07-18,Monday,Dinner,404,Sunny,0,0,224.38,196.8
2022-07-19,Tuesday,Breakfast,430,Sunny,0,0,112.66,104.8
2022-07-19,Tuesday,Lunch,411,Sunny,0,0,219.69,199.38
2022-07-19,Tuesday,Dinner,392,Sunny,0,0,231.08,201.72
2022-07-20,Wednesday,Breakfast,405,Sunny,0,0,109.03,99.42
2022-07-20,Wednesday,Lunch,428,Sunny,0,0,202.87,187.38
2022-07-20,Wednesday,Dinner,449,Sunny,0,0,249.51,232.95
2022-07-21,Thursday,Breakfast,415,Sunny,0,0,124.07,103.86
2022-07-21,Thursday,Lunch,408,Sunny,0,0,184.38,166.38
2022-07-21,Thursday,Dinner,393,Sunny,0,0,231.11,206.57
2022-07-22,Friday,Breakfast,402,Cold,0,0,110.72,92.78
2022-07-22,Friday,Lunch,403,Rainy,0,0,217.29,185.08
2022-07-22,Friday,Dinner,448,Sunny,0,0,271.19,244.66
2022-07-23,Saturday,Breakfast,214,Sunny,0,1,57.88,53.94
2022-07-23,Saturday,Lunch,229,Sunny,0,1,127.43,108.45
2022-07-23,Saturday,Dinner,219,Sunny,0,1,112.48,104.23
2022-07-24,Sunday,Breakfast,185,Sunny,0,1,52.72,44.12
2022-07-24,Sunday,Lunch,230,Sunny,0,1,112.62,105.17
2022-07-24,Sunday,Dinner,219,Sunny,0,1,121.31,109.26
2022-07-25,Monday,Breakfast,449,Rainy,0,0,130.59,115.02
2022-07-25,Monday,Lunch,424,Sunny,0,0,197.25,186.8
2022-07-25,Monday,Dinner,414,Sunny,0,0,233.82,195.73
2022-07-26,Tuesday,Breakfast,443,Rainy,0,0,131.61,111.49
2022-07-26,Tuesday,Lunch,391,Rainy,0,0,190.28,162.75
2022-07-26,Tuesday,Dinner,401,Rainy,0,0,234.1,218.31
2022-07-27,Wednesday,Breakfast,413,Cold,0,0,121.39,102.91
2022-07-27,Wednesday,Lunch,422,Sunny,0,0,196.39,181.76
2022-07-27,Wednesday,Dinner,433,Sunny,0,0,243.86,216.99
2022-07-28,Thursday,Breakfast,421,Rainy,0,0,128.19,115.37
2022-07-28,Thursday,Lunch,438,Rainy,0,0,238.68,200.0
2022-07-28,Thursday,Dinner,396,Sunny,0,0,236.59,212.02
2022-07-29,Friday,Breakfast,439,Rainy,0,0,118.43,100.15
2022-07-29,Friday,Lunch,412,Sunny,0,0,226.01,190.09
2022-07-29,Friday,Dinner,383,Sunny,0,0,230.16,198.69
2022-07-30,Saturday,Breakfast,242,Sunny,0,1,64.1,58.07
2022-07-30,Saturday,Lunch,252,Sunny,0,1,127.53,106.84
2022-07-30,Saturday,Dinner,180,Cold,0,1,109.42,93.18
2022-07-31,Sunday,Breakfast,206,Sunny,0,1,63.4,53.95
2022-07-31,Sunday,Lunch,246,Sunny,0,1,135.54,116.31
2022-07-31,Sunday,Dinner,239,Rainy,0,1,145.92,127.77
2022-08-01,Monday,Breakfast,388,Sunny,0,0,98.68,88.81
2022-08-01,Monday,Lunch,409,Sunny,0,0,190.39,178.49
2022-08-01,Monday,Dinner,437,Cold,0,0,238.43,199.81
2022-08-02,Tuesday,Breakfast,417,Sunny,0,0,107.37,95.43
2022-08-02,Tuesday,Lunch,436,Rainy,0,0,189.43,178.55
2022-08-02,Tuesday,Dinner,409,Sunny,0,0,211.39,193.55
2022-08-03,Wednesday,Breakfast,436,Cold,0,0,126.81,106.93
2022-08-03,Wednesday,Lunch,404,Sunny,0,0,196.94,171.84
2022-08-03,Wednesday,Dinner,448,Sunny,0,0,249.66,217.63
2022-08-04,Thursday,Breakfast,390,Rainy,0,0,109.01,97.56
2022-08-04,Thursday,Lunch,422,Sunny,0,0,200.1,173.64
2022-08-04,Thursday,Dinner,398,Rainy,0,0,247.98,211.84
2022-08-05,Friday,Breakfast,419,Sunny,0,0,113.45,97.27
2022-08-05,Friday,Lunch,400,Sunny,0,0,184.3,172.23
2022-08-05,Friday,Dinner,424,Sunny,0,0,244.27,222.54
2022-08-06,Saturday,Breakfast,180,Sunny,0,1,44.66,40.92
2022-08-06,Saturday,Lunch,243,Sunny,0,1,122.68,116.77
2022-08-06,Saturday,Dinner,202,Rainy,0,1,103.64,97.29
2022-08-07,Sunday,Breakfast,212,Sunny,0,1,62.12,56.63
2022-08-07,Sunday,Lunch,251,Rainy,0,1,132.23,111.45
2022-08-07,Sunday,Dinner,213,Cold,0,1,112.71,97.75
2022-08-08,Monday,Breakfast,415,Sunny,0,0,123.07,106.5
2022-08-08,Monday,Lunch,382,Sunny,0,0,206.1,179.22
2022-08-08,Monday,Dinner,447,Rainy,0,0,281.51,243.65
2022-08-09,Tuesday,Breakfast,402,Sunny,0,0,121.73,106.16
2022-08-09,Tuesday,Lunch,385,Sunny,0,0,212.73,189.08
2022-08-09,Tuesday,Dinner,411,Sunny,0,0,213.92,193.54
2022-08-10,Wednesday,Breakfast,407,Sunny,0,0,119.26,107.2
2022-08-10,Wednesday,Lunch,437,Rainy,0,0,212.86,185.32
2022-08-10,Wednesday,Dinner,414,Rainy,0,0,224.84,195.23
2022-08-11,Thursday,Breakfast,423,Sunny,0,0,112.55,98.06
2022-08-11,Thursday,Lunch,432,Sunny,0,0,221.89,200.03
2022-08-11,Thursday,Dinner,430,Sunny,0,0,253.36,231.78
2022-08-12,Friday,Breakfast,407,Sunny,0,0,105.79,93.84
2022-08-12,Friday,Lunch,400,Rainy,0,0,179.9,162.53
2022-08-12,Friday,Dinner,405,Sunny,0,0,208.28,187.29
2022-08-13,Saturday,Breakfast,224,Sunny,0,1,64.2,56.35
2022-08-13,Saturday,Lunch,180,Sunny,0,1,99.83,88.51
2022-08-13,Saturday,Dinner,240,Sunny,0,1,147.58,126.58
2022-08-14,Sunday,Breakfast,226,Cold,0,1,55.02,52.27
2022-08-14,Sunday,Lunch,249,Rainy,0,1,112.84,103.54
2022-08-14,Sunday,Dinner,181,Sunny,0,1,107.63,95.44
2022-08-15,Monday,Breakfast,405,Sunny,0,0,99.81,91.15
2022-08-15,Monday,Lunch,426,Cold,0,0,215.99,205.01
2022-08-15,Monday,Dinner,443,Rainy,0,0,261.69,233.92
2022-08-16,Tuesday,Breakfast,409,Sunny,0,0,101.24,93.37
2022-08-16,Tuesday,Lunch,399,Sunny,0,0,211.25,188.44
2022-08-16,Tuesday,Dinner,386,Cold,0,0,245.34,210.09
2022-08-17,Wednesday,Breakfast,449,Sunny,0,0,130.16,122.64
2022-08-17,Wednesday,Lunch,407,Sunny,0,0,184.24,172.01
2022-08-17,Wednesday,Dinner,424,Rainy,0,0,230.83,215.32
2022-08-18,Thursday,Breakfast,437,Sunny,0,0,122.95,106.81
2022-08-18,Thursday,Lunch,400,Sunny,0,0,213.28,195.03
2022-08-18,Thursday,Dinner,414,Rainy,0,0,228.39,215.6
2022-08-19,Friday,Breakfast,392,Sunny,0,0,112.35,100.57
2022-08-19,Friday,Lunch,391,Cold,0,0,192.26,176.99
2022-08-19,Friday,Dinner,416,Sunny,0,0,207.73,190.37
2022-08-20,Saturday,Breakfast,252,Sunny,0,1,70.9,63.59
2022-08-20,Saturday,Lunch,183,Sunny,0,1,88.08,81.45
2022-08-20,Saturday,Dinner,184,Rainy,0,1,117.89,100.85
2022-08-21,Sunday,Breakfast,256,Sunny,0,1,75.46,69.9
2022-08-21,Sunday,Lunch,265,Cold,0,1,148.81,124.3
2022-08-21,Sunday,Dinner,231,Sunny,0,1,129.9,114.04
2022-08-22,Monday,Breakfast,387,Sunny,0,0,114.39,106.06
2022-08-22,Monday,Lunch,436,Cold,0,0,255.05,213.61
2022-08-22,Monday,Dinner,417,Cold,0,0,235.51,219.23
2022-08-23,Tuesday,Breakfast,414,Rainy,0,0,112.63,98.27
2022-08-23,Tuesday,Lunch,427,Sunny,0,0,226.91,194.65
2022-08-23,Tuesday,Dinner,416,Sunny,0,0,207.0,187.58
2022-08-24,Wednesday,Breakfast,445,Sunny,0,0,123.76,114.24
2022-08-24,Wednesday,Lunch,404,Rainy,0,0,202.35,190.12
2022-08-24,Wednesday,Dinner,411,Sunny,0,0,235.29,204.71
2022-08-25,Thursday,Breakfast,390,Sunny,0,0,113.46,95.51
2022-08-25,Thursday,Lunch,449,Sunny,0,0,235.08,212.6
2022-08-25,Thursday,Dinner,408,Rainy,0,0,263.66,221.07
2022-08-26,Friday,Breakfast,421,Sunny,0,0,121.06,111.3
2022-08-26,Friday,Lunch,420,Sunny,0,0,211.69,194.92
2022-08-26,Friday,Dinner,395,Cold,0,0,204.65,181.77
2022-08-27,Saturday,Breakfast,199,Sunny,0,1,48.57,45.13
2022-08-27,Saturday,Lunch,258,Sunny,0,1,143.93,126.56
2022-08-27,Saturday,Dinner,219,Sunny,0,1,127.87,109.87
2022-08-28,Sunday,Breakfast,205,Sunny,0,1,65.9,55.29
2022-08-28,Sunday,Lunch,260,Sunny,0,1,138.57,123.56
2022-08-28,Sunday,Dinner,224,Sunny,0,1,122.93,114.04
2022-08-29,Monday,Breakfast,404,Rainy,0,0,100.85,95.08
2022-08-29,Monday,Lunch,387,Cold,0,0,193.82,174.39
2022-08-29,Monday,Dinner,437,Rainy,0,0,243.7,211.17
2022-08-30,Tuesday,Breakfast,434,Sunny,0,0,119.25,100.94
2022-08-30,Tuesday,Lunch,418,Sunny,0,0,195.6,185.29
2022-08-30,Tuesday,Dinner,391,Rainy,0,0,195.74,175.95
2022-08-31,Wednesday,Breakfast,417,Sunny,0,0,123.69,114.11
2022-08-31,Wednesday,Lunch,403,Sunny,0,0,180.19,171.57
2022-08-31,Wednesday,Dinner,431,Cold,0,0,234.05,203.62
2022-09-01,Thursday,Breakfast,432,Rainy,0,0,116.48,106.33
2022-09-01,Thursday,Lunch,404,Rainy,0,0,208.25,193.32
2022-09-01,Thursday,Dinner,407,Cold,0,0,258.69,215.98
2022-09-02,Friday,Breakfast,433,Sunny,0,0,126.65,110.21
2022-09-02,Friday,Lunch,387,Sunny,0,0,195.07,181.44
2022-09-02,Friday,Dinner,435,Sunny,0,0,250.54,237.17
2022-09-03,Saturday,Breakfast,203,Sunny,0,1,56.34,48.69
2022-09-03,Saturday,Lunch,248,Sunny,0,1,126.05,111.91
2022-09-03,Saturday,Dinner,213,Cold,0,1,131.02,113.48
2022-09-04,Sunday,Breakfast,244,Sunny,0,1,76.34,66.14
2022-09-04,Sunday,Lunch,245,Rainy,0,1,123.28,105.27
2022-09-04,Sunday,Dinner,197,Sunny,0,1,114.01,95.26
2022-09-05,Monday,Breakfast,440,Rainy,0,0,130.45,115.0
2022-09-05,Monday,Lunch,446,Sunny,0,0,210.49,195.9
2022-09-05,Monday,Dinner,435,Rainy,0,0,223.9,212.47
2022-09-06,Tuesday,Breakfast,439,Sunny,0,0,136.55,114.22
2022-09-06,Tuesday,Lunch,412,Sunny,0,0,226.31,193.0
2022-09-06,Tuesday,Dinner,419,Cold,0,0,214.69,190.71
2022-09-07,Wednesday,Breakfast,430,Rainy,0,0,117.7,100.6
2022-09-07,Wednesday,Lunch,419,Sunny,0,0,206.06,174.66
2022-09-07,Wednesday,Dinner,393,Sunny,0,0,222.27,188.25
2022-09-08,Thursday,Breakfast,427,Rainy,0,0,116.0,101.42
2022-09-08,Thursday,Lunch,421,Rainy,0,0,215.46,204.84
2022-09-08,Thursday,Dinner,427,Sunny,0,0,235.67,215.59
2022-09-09,Friday,Breakfast,403,Sunny,0,0,113.52,103.19
2022-09-09,Friday,Lunch,431,Sunny,0,0,206.9,177.21
2022-09-09,Friday,Dinner,401,Sunny,0,0,228.71,207.94
2022-09-10,Saturday,Breakfast,185,Sunny,0,1,57.73,50.36
2022-09-10,Saturday,Lunch,240,Sunny,0,1,112.94,101.5
2022-09-10,Saturday,Dinner,247,Sunny,0,1,128.8,118.01
2022-09-11,Sunday,Breakfast,218,Cold,0,1,56.15,49.79
2022-09-11,Sunday,Lunch,196,Cold,0,1,90.38,81.38
2022-09-11,Sunday,Dinner,246,Rainy,0,1,133.45,121.1
2022-09-12,Monday,Breakfast,409,Sunny,0,0,108.0,96.22
2022-09-12,Monday,Lunch,400,Sunny,0,0,221.89,185.64
2022-09-12,Monday,Dinner,423,Sunny,0,0,230.85,193.55
2022-09-13,Tuesday,Breakfast,402,Sunny,0,0,117.2,102.49
2022-09-13,Tuesday,Lunch,426,Sunny,0,0,206.82,173.11
